availability,best_player_count,bgg_url,date,duration_min,id,max_players,min_age,min_players,name,price,url,weight
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/149787/perditions-mouth-abyssal-rift,2022-06-25,180,149787,6,10,1,PERDITION'S MOUTH: ABYSSAL RIFT - REVISED EDITION,115.95,https://jugamosotra.com/es/1-6-jugadores/3879-perdition-s-mouth-abyssal-rift-revised-edition-.html,3.77
Agotado. Consultar disponibilidad,4,https://boardgamegeek.com/boardgame/175100/blood-rage-mystics-midgard/credits,2022-06-25,90,175100,4,13,2,Blood Rage: MÍSTICOS DE MIDGARD,17.45,https://jugamosotra.com/es/juegos/6895-blood-rage-misticos-de-midgard.html,2.68
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/230080/majesty-realm,2022-06-25,40,230080,4,7,2,Majesty: For the Realm (Inglés),23.95,https://jugamosotra.com/es/2-4-jugadores/7492-majesty-for-the-realm-ingles.html,1.72
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/193558/oracle-delphi,2022-06-25,100,193558,4,12,2,El Oráculo de Delfos,24.95,https://jugamosotra.com/es/juegos/6911-el-oraculo-de-delfos.html,2.97
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/299604/aldabas-doors-cartagena,2022-06-25,45,299604,4,13,1,Aldabas: Puertas de Cartagena,19.75,https://jugamosotra.com/es/juegos/7505-aldabas-puertas-de-cartagena.html,2.25
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/192457/cry-havoc,2022-06-25,120,192457,4,10,2,Cry Havoc (Castellano),19.94,https://jugamosotra.com/es/2-4-jugadores/6912-cry-havoc-castellano.html,3.27
En stock. Recíbelo en 24/48 horas,3,https://mebogames.cmail19.com/t/r-l-trwtdkl-ohrjdkyijl-i/,2022-06-25,60,306173,4,8,2,28 Eléctrico de Lisboa,26.95,https://jugamosotra.com/es/juegos/6916-28-electrico-de-lisboa.html,2.2
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/257769/walking-burano,2022-06-25,40,257769,4,10,1,Walking in Burano,13.94,https://jugamosotra.com/es/juegos/7514-walking-in-burano.html,2.02
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/223321/detective-modern-crime-board-game,2022-06-25,180,223321,5,16,1,DETECTIVE: 30 CHARACTER PORTRAITS - MINI EXPANSION,4.95,https://jugamosotra.com/es/1-5-jugadores/3906-detective-30-character-portraits-mini-expansion.html,2.74
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/274349/pakal,2022-06-25,20,274349,4,8,2,Pakal,22.45,https://jugamosotra.com/es/juegos/6931-pakal.html,1.27
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/270844/imperial-settlers-empires-north,2022-06-25,90,270844,4,10,1,Colonos del Imperio: Imperios del Norte,34.95,https://jugamosotra.com/es/juegos/7525-colonos-del-imperio-imperio-del-norte.html,2.84
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/327056/unlock-kids,2022-06-25,60,327056,4,6,1,Unlock Kids,25.95,https://jugamosotra.com/es/juegos/7536-unlock-kids.html,1.5
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgameexpansion/331088/pipeline-emerging-markets,2022-06-25,0,331088,4,0,2,Pipeline: Mercados Emergentes,25.5,https://jugamosotra.com/es/juegos/6940-pipeline-mercados-emergentes.html,2.5
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/286431/electropolis,2022-06-25,70,286431,4,12,2,ELECTROPOLIS,24.45,https://jugamosotra.com/es/juegos/6943-electropolis.html,2.6
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/290236/canvas,2022-06-25,30,290236,5,14,1,Canvas,34.95,https://jugamosotra.com/es/juegos/7539-canvas.html,1.67
En stock. Recíbelo en 24/48 horas,6,https://boardgamegeek.com/boardgame/198773/codenames-pictures,2022-06-25,15,198773,8,10,2,Código Secreto: Imágenes,19.75,https://jugamosotra.com/es/2-8-jugadores-/1974-codigo-secreto-imagenes.html,1.25
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/293542/aladino-y-la-cueva-de-las-maravillas,2022-06-25,30,293542,4,6,2,Aladino y la cueva de las maravillas,9.95,https://jugamosotra.com/es/juegos/6946-aladino-y-la-cueva-de-las-maravillas.html,1
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/347148/arkham-horror-card-game-dunwich-legacy-investigato,2022-06-25,120,347148,2,14,1,Arkham Horror: El Legado de Dunwich Expansión de Investigadores,44.95,https://jugamosotra.com/es/juegos/7541-arkham-horror-el-legado-de-dunwich-expansion-de-investigadores.html,4
Agotado. Consultar disponibilidad,6,https://boardgamegeek.com/boardgame/257527/trapwords,2022-06-25,45,257527,8,8,4,Trapwords,17.95,https://jugamosotra.com/es/4-8-jugadores/3817-trapwords.html,1.41
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/330038/llamaland,2022-06-25,45,330038,4,10,2,Llamaland,31.44,https://jugamosotra.com/es/juegos/6693-llamaland.html,2.04
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/257499/arkham-horror-third-edition,2022-06-25,180,257499,6,14,1,Arkham Horror 3ª Edición,64.95,https://jugamosotra.com/es/1-6-jugadores/3819-arkham-horror-3-edicion.html,3.33
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgame/251678/railroad-ink-blazing-red-edition,2022-06-25,30,251678,6,8,1,Railroad Ink Rojo Abrasador,15.0,https://jugamosotra.com/es/1-6-jugadores/3820-railroad-ink-rojo-abrasador.html,1.42
Agotado. Consultar disponibilidad,3,https://boardgamegeek.com/boardgameexpansion/313646/glen-more-ii-highland-games,2022-06-25,120,313646,4,12,1,Glen More II: Highland Games,39.95,https://jugamosotra.com/es/juegos/6700-glen-more-ii-highland-games.html,2.83
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/245654/railroad-ink-deep-blue-edition,2022-06-25,30,245654,6,8,1,Railroad Ink Azul Profundo,15.0,https://jugamosotra.com/es/1-6-jugadores/3821-railroad-ink-azul-profundo.html,1.47
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/323614/castle-party,2022-06-25,30,323614,4,8,2,Castle Party,13.44,https://jugamosotra.com/es/juegos/6705-castle-party.html,1.6
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgameexpansion/309977/root-vagabond-pack,2022-06-25,90,309977,4,10,1,Root: Caja Vagabundo,10.74,https://jugamosotra.com/es/2-4-jugadores/6708-root-caja-vagabundo.html,3.1
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/39683/gates-loyang,2022-06-25,120,39683,4,10,1,A las puertas de Loyang,40.45,https://jugamosotra.com/es/1-4-jugadores/3825-a-las-puertas-de-loyand.html,3.12
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/121073/panic-lab,2022-06-25,30,121073,10,8,2,Panic Lab,8.95,https://jugamosotra.com/es/2-10-jugadores/7377-panic-lab.html,1.33
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/84889/cave-evil,2022-06-25,180,84889,4,16,2,Cave Evil,71.94,https://jugamosotra.com/es/juegos/6745-cave-evil.html,3.48
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/271321/cabo-second-edition,2022-06-25,45,271321,4,8,2,Cabo,7.75,https://jugamosotra.com/es/inicio/7387-cabo.html,1.2
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/290618/wishland,2022-06-25,90,290618,4,14,1,Wishland,49.45,https://jugamosotra.com/es/juegos/7388-wishland.html,2.8
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/237130/witches-cernegula,2022-06-25,45,237130,4,10,2,Las Brujas de Cernégula,13.94,https://jugamosotra.com/es/juegos/7392-las-brujas-de-cernegula.html,1
En stock. Recíbelo en 24/48 horas ,3,https://boardgamegeek.com/boardgame/245659/vampire-masquerade-vendetta,2022-06-25,30,245659,6,14,3,Vampiro: La Mascarada Vendetta,20.95,https://jugamosotra.com/es/juegos/7394-vampiro-la-mascarada-vendetta.html,2.62
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/266507/clank-legacy-acquisitions-incorporated,2022-06-25,120,266507,4,13,2,Clank Legacy: Acquisitions Incorporated (Castellano),98.95,https://jugamosotra.com/es/juegos/6779-clank-legacy-acquisitions-incorporated-castellano.html,2.72
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/239188/chronicles-crime,2022-06-25,90,239188,4,12,1,Crónicas del Crimen,26.95,https://jugamosotra.com/es/1-4-jugadores/3838-cronicas-del-crimen.html,2.08
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/182694/watson-holmes,2022-06-25,75,182694,7,12,2,WATSON & HOLMES 2ª EDICIÓN,39.95,https://jugamosotra.com/es/2-7-jugadores/3839-watson-holmes-2-edicion.html,2.16
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/296043/four-gardens,2022-06-25,45,296043,4,10,2,Four Gardens,26.95,https://jugamosotra.com/es/juegos/6789-four-gardens.html,2.42
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/159209/bucket-king-3d,2022-06-25,20,159209,6,8,2,Bucket King 3D,14.95,https://jugamosotra.com/es/inicio/7431-bucket-king-3d.html,1.23
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/299960/alma-mater,2022-06-25,150,299960,4,12,2,Alma Mater,44.95,https://jugamosotra.com/es/juegos/6826-alma-mater.html,3.73
En stock. Recíbelo em 24/48 horas,1,https://boardgamegeek.com/boardgame/338690/we-can-play-women-who-changed-world,2022-06-25,30,338690,8,10,1,We Can Play: Mujeres que cambiaron el mundo,16.95,https://jugamosotra.com/es/juegos/7432-we-can-play-mujeres-que-cambiaron-el-mundo.html,1.5
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgameexpansion/332613/azul-summer-pavilion-glazed-pavilion,2022-06-25,45,332613,4,8,2,Azul Pabellón Acristalado,14.95,https://jugamosotra.com/es/2-4-jugadores/6827-azul-pabellon-acristalado.html,2
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/347149/arkham-horror-card-game-dunwich-legacy-campaign-ex,2022-06-25,120,347149,2,14,1,Arkham Horror: El Legado de Dunwich Expansión Campaña,69.95,https://jugamosotra.com/es/juegos/7542-arkham-horror-el-legado-de-dunwich-expansion-campana.html,3.5
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/195867/papa-paolo,2022-06-25,75,195867,4,10,2,Papa Paolo,29.95,https://jugamosotra.com/es/2-4-jugadores/6959-papa-paolo.html,2.76
En stock. Recíbelo en 24/48 horas,5,https://boardgamegeek.com/boardgame/21702/big-fish-lil-fish,2022-06-25,15,21702,6,6,2,Big Fish Lil' Fish,9.95,https://jugamosotra.com/es/juegos/7555-big-fish-lil-fish.html,1
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/172994/catan-traveler-compact-edition,2022-06-25,75,172994,4,10,2,Catán: Edición Viaje,31.45,https://jugamosotra.com/es/3-4-jugadores/6969-catan-edicion-viaje.html,2.14
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/194880/dream-home,2022-06-25,30,194880,4,7,2,"Hogar, Dulce Hogar",20.95,https://jugamosotra.com/es/juegos/7558-hogar-dulce-hogar.html,1.67
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/235488/istanbul-dice-game,2022-06-25,40,235488,4,8,2,ISTANBUL EL JUEGO DE DADOS,22.45,https://jugamosotra.com/es/juegos/6687-istanbul-el-juego-de-dados.html,1.75
Agotado. Consultar disponibilidad,4,https://boardgamegeek.com/boardgame/262941/dominant-species-marine,2022-06-25,150,262941,4,14,2,Dominant Species: Marine,70.2,https://jugamosotra.com/es/juegos/6488-dominant-species-marine.html,3.9
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgameexpansion/255823/mansions-madness-second-edition-horrific-journeys,2022-06-25,180,255823,5,14,1,Las Mansiones de la Locura 2ª Ed: Viajes escalofriantes,69.95,https://jugamosotra.com/es/juegos/3776-las-mansiones-de-la-locura-2-ed-viajes-escalofriantes.html,2.8
En Stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/348274/sheep-sheep-hurra,2022-06-25,15,348274,6,6,2,Sheep Sheep Hurra,10.45,https://jugamosotra.com/es/inicio/7191-sheep-sheep-hurra.html,1
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/300327/castles-tuscany,2022-06-25,60,300327,4,10,2,The Castles of Tuscany,39.95,https://jugamosotra.com/es/juegos/6538-the-castles-of-tuscany.html,2.2
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/311918/lost-explorers,2022-06-25,40,311918,4,10,2,Exploradores del Mundo Perdido,22.45,https://jugamosotra.com/es/juegos/6545-exploradores-del-mundo-perdido.html,1.75
"En stock, Recíbelo en 24/48 horas",4,https://boardgamegeek.com/boardgame/298069/cubitos,2022-06-25,60,298069,4,10,2,Cubitos,49.44,https://jugamosotra.com/es/juegos/6544-cubitos.html,2.17
"En stock, Recíbelo en 24/48 horas",4,https://boardgamegeek.com/boardgame/269160/colors-paris,2022-06-25,60,269160,4,10,2,Colors of Paris,42.45,https://jugamosotra.com/es/juegos/6573-colors-of-paris.html,2.18
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/175695/minerva,2022-06-25,90,175695,4,10,1,Minerva,34.95,https://jugamosotra.com/es/1-4-jugadores/3787-minerva.html,2.75
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/40958/6-nimmt-junior,2022-06-25,20,40958,5,5,2,Toma 6 Junior,9.85,https://jugamosotra.com/es/juegos/7222-toma-6-junior.html,1
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/171499/cacao,2022-06-25,45,171499,4,8,2,Cacao + Cacao Diamante,32.94,https://jugamosotra.com/es/2-4-jugadores/6590-cacao-cacao-diamante.html,1.82
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/295565/deckscape-escape-alcatraz,2022-06-25,60,295565,6,12,1,Escapa: Fuga de Alcatraz,13.05,https://jugamosotra.com/es/juegos/7224-escapa-fuga-de-alcatraz.html,1.56
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/267271/egizia-shifting-sands,2022-06-25,90,267271,4,14,2,Egizia (Kickstarter),59.95,https://jugamosotra.com/es/juegos/6593--egizia-shifting-sands-kickstarter.html,2.75
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/353470/star-wars-jabbas-palace-love-letter-game,2022-06-25,20,353470,6,10,2,Palacio de Jabba,14.95,https://jugamosotra.com/es/inicio/7252-palacio-de-jabba.html,1.8
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/327711/its-wonderful-kingdom,2022-06-25,60,327711,2,14,1,It's a Wonderful Kingdom + Promo,28.75,https://jugamosotra.com/es/juegos/7256-it-s-a-wonderful-kingdom.html,2.5
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/199780/looterz,2022-06-25,30,199780,6,10,2,Saqueadores,14.95,https://jugamosotra.com/es/inicio/7259-saqueadores.html,1.26
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/205477/vengeance,2022-06-25,120,205477,4,14,1,Vengeance,44.99,https://jugamosotra.com/es/1-4-jugadores/3796-vengeance.html,2.8
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/282463/copenhagen-roll-write,2022-06-25,40,282463,4,8,2,Copenhagen Roll and Write,23.95,https://jugamosotra.com/es/juegos/6604-copenhagen-roll-and-write.html,1.42
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/256730/pipeline,2022-06-25,120,256730,4,12,2,Pipeline,46.74,https://jugamosotra.com/es/juegos/6623-pipeline.html,3.89
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/202103/hero-realms-character-pack-cleric,2022-06-25,0,202103,4,0,2,Hero Realms: Personaje Hechicero,3.24,https://jugamosotra.com/es/juegos/7061-hero-realms-personaje-hechicero.html,2
Agotado. Consultar disponibilidad,6,https://boardgamegeek.com/boardgame/225694/decrypto,2022-06-25,45,225694,8,12,3,Decrypto,19.95,https://jugamosotra.com/es/3-8-jugadores/3731-decrypto.html,1.77
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/202103/hero-realms-character-pack-cleric,2022-06-25,0,202103,4,0,2,Hero Realms: Personaje Guerrero,3.24,https://jugamosotra.com/es/juegos/7062-hero-realms-personaje-guerrero.html,2
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/202103/hero-realms-character-pack-cleric,2022-06-25,0,202103,4,0,2,Hero Realms: Personaje Explorador,3.24,https://jugamosotra.com/es/juegos/7063-hero-realms-personaje-explorador.html,2
Agotado. Consultar disponibilidad,2,https://boardgamegeek.com/boardgame/202103/hero-realms-character-pack-cleric,2022-06-25,0,202103,4,0,2,Hero Realms: Personaje Ladrón,3.24,https://jugamosotra.com/es/juegos/7064-hero-realms-personaje-ladron.html,2
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/335271/camel-season,2022-06-25,45,335271,5,8,3,Camel Up: Temporada Baja,40.45,https://jugamosotra.com/es/juegos/7070-camel-up-temporada-baja.html,2
Agotado. Consultar disponibilidad,1,https://boardgamegeek.com/boardgame/345969/aventura-z-vol-1-lovecraft,2022-06-25,40,345969,2,14,1,Aventura Z: Vol. 1 Lovecraft,21.55,https://jugamosotra.com/es/juegos/7073-aventura-z-vol-1-lovecraft.html,1.69
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/347812/marvel-champions-card-game-vision-hero-pack,2022-06-25,90,347812,4,14,1,MARVEL CHAMPIONS: VISION,16.95,https://jugamosotra.com/es/juegos/7074-marvel-champions-vision.html,2.5
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/260428/pandemic-fall-rome,2022-06-25,60,260428,5,8,1,PANDEMIC: LA CAÍDA DE ROMA,50.0,https://jugamosotra.com/es/1-5-jugadores/3738-pandemic-la-caida-de-roma.html,2.44
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/175155/forbidden-stars,2022-06-25,180,175155,4,14,2,Forbidden Stars,99.95,https://jugamosotra.com/es/juegos/6377-forbidden-stars.html,3.83
En Stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/324467/hey-yo,2022-06-25,15,324467,10,8,2,Hey yo,20.65,https://jugamosotra.com/es/juegos/7090-hey-yo.html,1
En Stock. Recíbelo en 24/48 horas,6,https://boardgamegeek.com/boardgame/256788/detective-club,2022-06-25,45,256788,8,8,4,Detective Club,17.95,https://jugamosotra.com/es/juegos/7096-detective-club.html,1.26
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/253149/wok-star-3rd-edition,2022-06-25,60,253149,4,10,2,Wok Star,31.44,https://jugamosotra.com/es/juegos/6382-wok-star.html,2
En stock. Recíbelo en 24/48 horas,1,https://boardgamegeek.com/boardgame/274037/solar-storm,2022-06-25,60,274037,4,10,1,Tormenta Solar,22.45,https://jugamosotra.com/es/juegos/7103-tormenta-solar.html,2.03
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/199042/harry-potter-hogwarts-battle,2022-06-25,60,199042,4,11,2,HARRY POTTER HOGWARTS BATTLE: ENCANTAMIENTOS Y POCIONES,34.95,https://jugamosotra.com/es/juegos/7112-harry-potter-hogwarts-battle-encantamientos-y-pociones.html,2.09
En Stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgameexpansion/257673/dominion-renaissance,2022-06-25,30,257673,4,14,2,Dominion 2ª Edición: Renacimiento,35.94,https://jugamosotra.com/es/juegos/7119-dominion-2-edicion-renacimiento.html,2.62
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/1403/turn-tide,2022-06-25,30,1403,5,10,3,¡ Marea Alta!,14.95,https://jugamosotra.com/es/juegos/7122--marea-alta.html,1.52
En stock. Recíbelo en 24/48 horas,8,https://boardgamegeek.com/boardgame/178099/1500-m,2022-06-25,80,178099,8,12,3,1500 m,36.95,https://jugamosotra.com/es/3-8-jugadores/3757-1500-m.html,2.27
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/244711/newton,2022-06-25,90,244711,4,14,1,Newton,27.95,https://jugamosotra.com/es/1-4-jugadores/3758-newton.html,3.4
En stock. Recíbelo en 24/48 horas,3,https://boardgamegeek.com/boardgame/328871/terraforming-mars-ares-expedition,2022-06-25,60,328871,4,14,1,Terraforming Mars Expedición Ares,38.65,https://jugamosotra.com/es/juegos/7163-terraforming-mars-expedicion-ares.html,2.91
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/221107/pandemic-legacy-season-2,2022-06-25,60,221107,4,14,2,Pandemic Legacy Temporada 2: (Caja Amarilla),79.95,https://jugamosotra.com/es/juegos/6442-pandemic-legacy-temporada-2-caja-amarilla.html,3.25
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/219475/axio,2022-06-25,45,219475,4,8,1,Axio,19.95,https://jugamosotra.com/es/2-4-jugadores/6459-axio.html,1.62
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/317504/mandala-stones,2022-06-25,30,317504,4,10,2,Mandala Stones,31.44,https://jugamosotra.com/es/juegos/6455-mandala-stones.html,1.78
En stock. Recíbelo en 24/48 horas,2,https://boardgamegeek.com/boardgame/320819/dinner-paris,2022-06-25,60,320819,4,10,2,Cena en Paris,40.45,https://jugamosotra.com/es/juegos/6470-cena-en-paris.html,2.4
En stock. Recíbelo en 24/48 horas,4,https://boardgamegeek.com/boardgame/155068/arcadia-quest,2022-06-25,60,155068,4,13,2,Arcadia Quest,84.95,https://jugamosotra.com/es/2-4-jugadores/6478-arcadia-quest.html,2.53
En stock. Recíbelo en 24/48 horas,6,https://boardgamegeek.com/boardgame/30933/bang-bullet,2022-06-25,40,30933,8,8,3,Bang! La Bala,27.95,https://jugamosotra.com/es/3-8-jugadores/7178-bang-la-bala.html,1.85
